users_id,region,gender,age,height,weight,deadlift,backsq,pullups,Goals,WorkoutLocation,Equipment,Program name
365607,Europe,Male,33,70,183,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
368564,Europe,Male,20,71,183,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
402828,Europe,Male,29,NA,155,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
493252,Europe,Male,22,67,155,395,335,35,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
503544,Europe,Male,21,NA,169,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
605102,Europe,Male,31,73,190,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
86297,Europe,Male,26,72,204,419,353,50,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
111532,Europe,Male,24,73,213,551,419,55,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
129595,Europe,Male,25,NA,220,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
161310,Europe,Male,40,71,198,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
163686,Europe,Male,26,69,175,485,386,60,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
235967,Europe,Male,40,NA,173,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
275967,Europe,Male,21,70,171,556,496,45,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
276719,Asia,Male,24,NA,185,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
315538,Europe,Male,34,72,182,441,331,34,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
333376,Europe,Male,28,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
482940,Europe,Male,25,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
85293,Europe,Male,30,70,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
99653,Asia,Male,34,72,210,0,0,0,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
235994,Asia,Male,25,71,191,452,397,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
239754,Europe,Male,31,69,171,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
246831,Europe,Male,35,73,194,419,331,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
250987,Europe,Male,31,NA,187,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
259718,Asia,Male,26,65,147,375,309,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
313743,Europe,Male,19,72,185,419,353,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
321455,Asia,Male,24,74,210,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
470715,Europe,Male,26,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
485220,Europe,Male,33,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
106823,Europe,Male,27,67,174,375,375,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
110174,Europe,Male,29,78,216,485,353,35,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
247951,Europe,Male,26,73,205,419,370,40,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
249897,Europe,Male,28,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
258624,Europe,Male,29,69,178,463,320,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
273250,Europe,Male,33,NA,170,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
301850,Europe,Male,36,NA,97,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
356859,Europe,Male,28,69,174,218,170,48,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
464596,Europe,Male,29,67,172,441,397,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
490602,Asia,Male,26,74,198,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
490806,Europe,Male,36,NA,196,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
496609,Europe,Male,22,67,155,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
231767,Europe,Male,25,69,167,441,342,50,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
238288,Europe,Male,23,69,176,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
285029,Europe,Male,27,NA,192,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
352714,Asia,Male,34,69,161,320,265,33,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
102395,Asia,Male,26,70,174,405,345,51,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
103492,Europe,Male,38,72,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
103643,Asia,Male,28,66,182,550,405,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
125656,Europe,Male,31,71,194,430,353,42,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
133918,Europe,Male,26,NA,209,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
222293,Europe,Male,29,70,184,485,331,43,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
262444,Asia,Male,34,68,180,405,345,53,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
281411,Europe,Male,24,70,179,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
401116,Europe,Male,29,68,179,397,331,60,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
471599,Asia,Male,23,NA,150,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
488299,Europe,Male,29,72,175,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
531258,Europe,Male,23,NA,200,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
11892,Asia,Male,30,70,210,510,455,63,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
38440,Europe,Male,25,72,184,454,419,30,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
98418,Asia,Male,26,72,152,435,335,35,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
125984,Asia,Male,27,72,200,465,330,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
139009,Europe,Male,30,71,183,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
220807,Asia,Male,29,NA,175,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
224127,Europe,Male,23,71,185,395,300,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
249560,Asia,Male,17,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
268090,Europe,Male,27,NA,187,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
96390,Europe,Male,27,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
118226,Europe,Male,29,70,192,397,364,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
171964,Europe,Male,28,68,167,364,320,40,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
227249,Europe,Male,34,67,185,375,331,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
239656,Europe,Male,30,72,192,419,375,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
251889,Europe,Male,20,69,182,359,287,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
267371,Asia,Male,23,NA,155,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
287520,Europe,Male,22,67,NA,375,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
297857,Europe,Male,29,NA,181,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
383586,Europe,Male,22,68,200,507,441,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
466378,Europe,Male,26,NA,185,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
468029,Europe,Male,24,NA,182,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
594398,Europe,Male,24,67,172,419,353,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
104100,Europe,Male,30,70,174,463,342,33,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
113004,Asia,Male,26,68,167,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
114248,Asia,Male,26,70,176,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
129374,Europe,Male,31,NA,230,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
136866,Asia,Male,35,70,190,445,355,40,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
137204,Asia,Male,27,69,175,365,285,35,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
242568,Europe,Male,27,69,161,364,265,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
243166,Europe,Male,24,68,158,370,326,42,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
279450,Europe,Male,29,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
366190,Europe,Male,24,69,158,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
397388,Europe,Male,28,69,173,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
475015,Europe,Male,29,70,194,155,100,50,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
489235,Europe,Male,25,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
518815,Europe,Male,19,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
556477,Europe,Male,33,NA,220,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
590270,Europe,Male,35,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
604900,Europe,Male,25,71,187,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
105156,Asia,Male,28,68,185,435,335,30,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
118467,Europe,Male,24,73,187,397,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
145150,Asia,Male,25,69,165,500,385,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
230230,Europe,Male,28,72,179,386,298,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
258819,Europe,Male,24,67,165,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
293230,Europe,Male,32,75,198,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
336998,Europe,Male,26,NA,159,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
353646,Europe,Male,42,72,NA,386,287,30,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
432684,Europe,Male,28,67,159,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
450328,Europe,Male,26,70,161,331,265,35,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
9247,Europe,Male,26,70,205,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
106894,Europe,Male,27,73,220,551,419,30,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
142203,Asia,Male,26,65,147,365,335,58,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
155472,Europe,Male,24,69,171,441,309,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
237986,Europe,Male,22,73,210,474,364,40,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
240232,Europe,Male,29,69,190,419,441,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
248140,Europe,Male,23,72,194,419,375,33,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
249567,Europe,Male,32,NA,212,441,408,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
296091,Europe,Male,31,NA,207,NA,NA,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
464884,Asia,Male,40,69,170,357,287,NA,Lose fat and build strength & muscles,Home,None ,Intermediate home workout male (Bodyweight)
